OID_COUSUB_22|GEOID_COUSUB_22|NAMELSAD_COUSUB_22|AREALAND_COUSUB_22|AREAWATER_COUSUB_22|MTFCC_COUSUB_22|CLASSFP_COUSUB_22|FUNCSTAT_COUSUB_22|OID_BLKGRP_20|GEOID_BLKGRP_20|NAMELSAD_BLKGRP_20|AREALAND_BLKGRP_20|AREAWATER_BLKGRP_20|MTFCC_BLKGRP_20|FUNCSTAT_BLKGRP_20|AREALAND_PART|AREAWATER_PART
27690331919337|0911031240|Glastonbury town|132758374|2376010|G4040|T1|A|208703716538099|090035203022|Block Group 2|4431846|282019|G5030|S|4431846|282019
27690331919337|0911031240|Glastonbury town|132758374|2376010|G4040|T1|A|208703716538101|090035203023|Block Group 3|1835016|0|G5030|S|1835016|0
27690331919337|0911031240|Glastonbury town|132758374|2376010|G4040|T1|A|20870331744453|090035204001|Block Group 1|4727631|29022|G5030|S|4727631|29022
27690331919337|0911031240|Glastonbury town|132758374|2376010|G4040|T1|A|20870331744589|090035204002|Block Group 2|3229968|0|G5030|S|3229968|0
27690331919337|0911031240|Glastonbury town|132758374|2376010|G4040|T1|A|20870331744393|090035204003|Block Group 3|6308407|828974|G5030|S|6308407|828974
27690331919337|0911031240|Glastonbury town|132758374|2376010|G4040|T1|A|20870331744423|090035204004|Block Group 4|3886794|0|G5030|S|3886794|0
27690331919337|0911031240|Glastonbury town|132758374|2376010|G4040|T1|A|20870331744492|090035205011|Block Group 1|3372597|12881|G5030|S|3372597|12881
27690331919337|0911031240|Glastonbury town|132758374|2376010|G4040|T1|A|20870331744526|090035205012|Block Group 2|5660236|537157|G5030|S|5660236|537157
27690331919337|0911031240|Glastonbury town|132758374|2376010|G4040|T1|A|2087015504368667|090035205013|Block Group 3|9687648|0|G5030|S|9687648|0
27690331919338|0911032640|Granby town|105497706|351359|G4040|T1|A|20870331744649|090034681011|Block Group 1|6277694|230308|G5030|S|6277694|230308
27690331919338|0911032640|Granby town|105497706|351359|G4040|T1|A|20870331744804|090034681012|Block Group 2|21605083|2582|G5030|S|21605083|2582
27690331919338|0911032640|Granby town|105497706|351359|G4040|T1|A|20870331744620|090034681013|Block Group 3|20313803|0|G5030|S|20313803|0
27690331919338|0911032640|Granby town|105497706|351359|G4040|T1|A|20870331744679|090034681014|Block Group 4|31639535|0|G5030|S|31639535|0
27690331919338|0911032640|Granby town|105497706|351359|G4040|T1|A|20870331744709|090034681015|Block Group 5|5477878|15635|G5030|S|5477878|15635
27690331919338|0911032640|Granby town|105497706|351359|G4040|T1|A|20870331744739|090034681021|Block Group 1|7072712|0|G5030|S|7072712|0
27690331919338|0911032640|Granby town|105497706|351359|G4040|T1|A|20870331744835|090034681022|Block Group 2|3808117|24374|G5030|S|3808117|24374
27690331919338|0911032640|Granby town|105497706|351359|G4040|T1|A|20870331744765|090034681023|Block Group 3|9302884|78460|G5030|S|9302884|78460
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|208703716538047|090035001001|Block Group 1|242518|0|G5030|S|242518|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|208703716538078|090035001002|Block Group 2|160980|0|G5030|S|160980|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20870331744895|090035002001|Block Group 1|389395|0|G5030|S|389395|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20870331744927|090035003001|Block Group 1|282358|0|G5030|S|282358|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20870331744957|090035003002|Block Group 2|249160|0|G5030|S|249160|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|208703716538236|090035004001|Block Group 1|948719|0|G5030|S|948719|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20870331745020|090035005001|Block Group 1|152303|0|G5030|S|152303|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20870331745050|090035005002|Block Group 2|130322|0|G5030|S|130322|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20870331745182|090035009001|Block Group 1|503990|0|G5030|S|503990|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|208703716538112|090035012001|Block Group 1|390385|0|G5030|S|390385|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20870331745284|090035012002|Block Group 2|341589|0|G5030|S|341589|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20870331745396|090035013001|Block Group 1|133477|0|G5030|S|133477|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|208703716537764|090035013002|Block Group 2|128774|0|G5030|S|128774|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|208703716538053|090035014001|Block Group 1|113237|0|G5030|S|113237|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|208703716538076|090035014002|Block Group 2|129613|0|G5030|S|129613|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|2087015504368705|090035014003|Block Group 3|127151|0|G5030|S|127151|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20870331745460|090035015001|Block Group 1|733206|0|G5030|S|733206|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20870331745491|090035015002|Block Group 2|1056484|13593|G5030|S|1056484|13593
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20870331745524|090035017001|Block Group 1|297599|0|G5030|S|297599|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20870331745618|090035018001|Block Group 1|204975|0|G5030|S|204975|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20870331745592|090035018002|Block Group 2|150816|0|G5030|S|150816|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20870331745556|090035018003|Block Group 3|157142|0|G5030|S|157142|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20870331745647|090035021001|Block Group 1|1385639|313518|G5030|S|1385639|313518
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20870331745151|090035021002|Block Group 2|847538|3475|G5030|S|847538|3475
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20870331745717|090035023001|Block Group 1|140714|0|G5030|S|140714|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20870331745776|090035023002|Block Group 2|262291|0|G5030|S|262291|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20870331745811|090035023003|Block Group 3|353009|0|G5030|S|353009|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20870331745682|090035023004|Block Group 4|720265|11391|G5030|S|720265|11391
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20870331745748|090035023005|Block Group 5|249857|0|G5030|S|249857|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20870331745911|090035024001|Block Group 1|238246|0|G5030|S|238246|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20870331745844|090035024002|Block Group 2|210212|0|G5030|S|210212|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20870331745880|090035024003|Block Group 3|284603|0|G5030|S|284603|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20870331745976|090035025001|Block Group 1|5416253|343915|G5030|S|5416253|343915
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20870331746009|090035026001|Block Group 1|232435|0|G5030|S|232435|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20870331746045|090035026002|Block Group 2|314326|0|G5030|S|314326|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|2087015504368687|090035027001|Block Group 1|165061|0|G5030|S|165061|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|2087015504368546|090035027002|Block Group 2|215178|0|G5030|S|215178|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|2087015504368685|090035027003|Block Group 3|631398|0|G5030|S|631398|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20870331746143|090035028001|Block Group 1|246216|0|G5030|S|246216|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|2087015504368588|090035028002|Block Group 2|110857|0|G5030|S|110857|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|2087015504368598|090035028003|Block Group 3|115221|0|G5030|S|115221|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20870331671814|090035029001|Block Group 1|125317|0|G5030|S|125317|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20870331671775|090035029002|Block Group 2|573632|0|G5030|S|573632|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20870331671856|090035029003|Block Group 3|103376|0|G5030|S|103376|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20870331671891|090035030001|Block Group 1|190902|0|G5030|S|190902|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20870331671927|090035030002|Block Group 2|293976|0|G5030|S|293976|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|2087015504368712|090035031011|Block Group 1|312268|0|G5030|S|312268|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|2087015504368567|090035031021|Block Group 1|59220|0|G5030|S|59220|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|2087015504368710|090035031022|Block Group 2|207696|0|G5030|S|207696|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|2087015504368554|090035031023|Block Group 3|126641|0|G5030|S|126641|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|208703716538065|090035033001|Block Group 1|125745|0|G5030|S|125745|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|208703716538072|090035033002|Block Group 2|49947|0|G5030|S|49947|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|2087015504368579|090035033003|Block Group 3|99199|0|G5030|S|99199|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20870331672307|090035035001|Block Group 1|223439|0|G5030|S|223439|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20870331672430|090035037001|Block Group 1|258643|0|G5030|S|258643|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20870331672391|090035037002|Block Group 2|348486|0|G5030|S|348486|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|208703716538044|090035038001|Block Group 1|1852930|10746|G5030|S|1852930|10746
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|208703716538312|090035039001|Block Group 1|378808|0|G5030|S|378808|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|2087015504368624|090035039002|Block Group 2|353786|0|G5030|S|353786|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20870331672662|090035039003|Block Group 3|268614|0|G5030|S|268614|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20870331672619|090035039004|Block Group 4|667717|0|G5030|S|667717|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|208703716538239|090035040001|Block Group 1|494043|0|G5030|S|494043|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20870331672743|090035040002|Block Group 2|256458|0|G5030|S|256458|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20870331672786|090035040003|Block Group 3|303747|0|G5030|S|303747|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20870331672908|090035041001|Block Group 1|286070|0|G5030|S|286070|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20870331672948|090035042001|Block Group 1|612803|0|G5030|S|612803|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|208703716538061|090035042002|Block Group 2|179237|0|G5030|S|179237|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|2087015504368556|090035042003|Block Group 3|376141|0|G5030|S|376141|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20870331673105|090035043001|Block Group 1|727281|0|G5030|S|727281|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20870331673303|090035045001|Block Group 1|183751|0|G5030|S|183751|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20870331673337|090035045002|Block Group 2|221055|0|G5030|S|221055|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20870331673368|090035045003|Block Group 3|367212|0|G5030|S|367212|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20870331673726|090035048001|Block Group 1|263841|0|G5030|S|263841|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20870331673687|090035048002|Block Group 2|490628|10384|G5030|S|490628|10384
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|208703716537993|090035048003|Block Group 3|377790|0|G5030|S|377790|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20870331673612|090035048004|Block Group 4|359503|0|G5030|S|359503|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20870331673763|090035049001|Block Group 1|858973|0|G5030|S|858973|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|208703716538240|090035049002|Block Group 2|479349|0|G5030|S|479349|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|2087015504368539|090035049003|Block Group 3|218061|0|G5030|S|218061|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20870331745250|090035244001|Block Group 1|1937275|0|G5030|S|1937275|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20870331745215|090035244002|Block Group 2|811495|0|G5030|S|811495|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|208703716537893|090035245011|Block Group 1|162945|0|G5030|S|162945|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|2087015504368711|090035245012|Block Group 2|259302|0|G5030|S|259302|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20870331673225|090035245013|Block Group 3|83708|0|G5030|S|83708|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|208703716538124|090035245021|Block Group 1|436185|0|G5030|S|436185|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20870331672350|090035245022|Block Group 2|1269472|0|G5030|S|1269472|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20870331672221|090035246001|Block Group 1|255099|0|G5030|S|255099|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|2087015504368557|090035246002|Block Group 2|175135|0|G5030|S|175135|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20870331672265|090035246003|Block Group 3|854643|0|G5030|S|854643|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|208703716538199|090035247001|Block Group 1|520654|0|G5030|S|520654|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20870331673570|090035247002|Block Group 2|250549|0|G5030|S|250549|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|208703716538323|090035247003|Block Group 3|1015137|0|G5030|S|1015137|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|2087019627621789|090039801001|Block Group 1|4141250|1044531|G5030|S|4141250|1044531
276901151027363|0911037910|Hebron town|95557617|904946|G4040|T1|A|208701151022180|090135261011|Block Group 1|12666725|84758|G5030|S|12666725|84758
276901151027363|0911037910|Hebron town|95557617|904946|G4040|T1|A|208703716610630|090135261012|Block Group 2|15308810|384022|G5030|S|15308810|384022
276901151027363|0911037910|Hebron town|95557617|904946|G4040|T1|A|2087015503699237|090135261013|Block Group 3|15193280|8503|G5030|S|15193280|8503
276901151027363|0911037910|Hebron town|95557617|904946|G4040|T1|A|208701151022184|090135261021|Block Group 1|17146992|58442|G5030|S|17146992|58442
276901151027363|0911037910|Hebron town|95557617|904946|G4040|T1|A|208703716610631|090135261022|Block Group 2|22114125|42943|G5030|S|22114125|42943
276901151027363|0911037910|Hebron town|95557617|904946|G4040|T1|A|208703716610638|090135261023|Block Group 3|13127685|326278|G5030|S|13127685|326278
27690331919341|0911044700|Manchester town|70974997|718083|G4040|T1|A|208703716537949|090035141011|Block Group 1|2092238|15049|G5030|S|2092238|15049
27690331919341|0911044700|Manchester town|70974997|718083|G4040|T1|A|208703716537948|090035141012|Block Group 2|2306314|0|G5030|S|2306314|0
27690331919341|0911044700|Manchester town|70974997|718083|G4040|T1|A|2087015504368653|090035141031|Block Group 1|7629616|0|G5030|S|7629616|0
27690331919341|0911044700|Manchester town|70974997|718083|G4040|T1|A|2087015504368690|090035141032|Block Group 2|867627|0|G5030|S|867627|0
27690331919341|0911044700|Manchester town|70974997|718083|G4040|T1|A|2087015504368677|090035141041|Block Group 1|2179238|31316|G5030|S|2179238|31316
